"prec","cellID_prec","raster_nr","link_prec"
0,455754,56,"2010/RW2017.002_201005.tar.gz"
0,455756,56,"2010/RW2017.002_201005.tar.gz"
0,457080,56,"2010/RW2017.002_201005.tar.gz"
0,457082,56,"2010/RW2017.002_201005.tar.gz"
0,457083,56,"2010/RW2017.002_201005.tar.gz"
0,457085,56,"2010/RW2017.002_201005.tar.gz"
0,422602,57,"2010/RW2017.002_201005.tar.gz"
0,422604,57,"2010/RW2017.002_201005.tar.gz"
0,422606,57,"2010/RW2017.002_201005.tar.gz"
0,422607,57,"2010/RW2017.002_201005.tar.gz"
0,423929,57,"2010/RW2017.002_201005.tar.gz"
0,423930,57,"2010/RW2017.002_201005.tar.gz"
0,423932,57,"2010/RW2017.002_201005.tar.gz"
0,423928,57,"2010/RW2017.002_201005.tar.gz"
0,423931,57,"2010/RW2017.002_201005.tar.gz"
0,423933,57,"2010/RW2017.002_201005.tar.gz"
0,425254,57,"2010/RW2017.002_201005.tar.gz"
0,425256,57,"2010/RW2017.002_201005.tar.gz"
0,425258,57,"2010/RW2017.002_201005.tar.gz"
0,425260,57,"2010/RW2017.002_201005.tar.gz"
0,453102,57,"2010/RW2017.002_201005.tar.gz"
0,453103,57,"2010/RW2017.002_201005.tar.gz"
0,453105,57,"2010/RW2017.002_201005.tar.gz"
0,453107,57,"2010/RW2017.002_201005.tar.gz"
0,454429,57,"2010/RW2017.002_201005.tar.gz"
0,454430,57,"2010/RW2017.002_201005.tar.gz"
0,454431,57,"2010/RW2017.002_201005.tar.gz"
0,454433,57,"2010/RW2017.002_201005.tar.gz"
0,455754,57,"2010/RW2017.002_201005.tar.gz"
0,455756,57,"2010/RW2017.002_201005.tar.gz"
0,457080,57,"2010/RW2017.002_201005.tar.gz"
0,457082,57,"2010/RW2017.002_201005.tar.gz"
0,457083,57,"2010/RW2017.002_201005.tar.gz"
0,457085,57,"2010/RW2017.002_201005.tar.gz"
0,422602,58,"2010/RW2017.002_201005.tar.gz"
0,422604,58,"2010/RW2017.002_201005.tar.gz"
0,422606,58,"2010/RW2017.002_201005.tar.gz"
0,422607,58,"2010/RW2017.002_201005.tar.gz"
0,423929,58,"2010/RW2017.002_201005.tar.gz"
0,423930,58,"2010/RW2017.002_201005.tar.gz"
0,423932,58,"2010/RW2017.002_201005.tar.gz"
0,423928,58,"2010/RW2017.002_201005.tar.gz"
0,423931,58,"2010/RW2017.002_201005.tar.gz"
0,423933,58,"2010/RW2017.002_201005.tar.gz"
0,425254,58,"2010/RW2017.002_201005.tar.gz"
0,425256,58,"2010/RW2017.002_201005.tar.gz"
0,425258,58,"2010/RW2017.002_201005.tar.gz"
0,425260,58,"2010/RW2017.002_201005.tar.gz"
0,453102,58,"2010/RW2017.002_201005.tar.gz"
0,453103,58,"2010/RW2017.002_201005.tar.gz"
0,453105,58,"2010/RW2017.002_201005.tar.gz"
0,453107,58,"2010/RW2017.002_201005.tar.gz"
0,454429,58,"2010/RW2017.002_201005.tar.gz"
0,454430,58,"2010/RW2017.002_201005.tar.gz"
0,454431,58,"2010/RW2017.002_201005.tar.gz"
0,454433,58,"2010/RW2017.002_201005.tar.gz"
0,455754,58,"2010/RW2017.002_201005.tar.gz"
0,455756,58,"2010/RW2017.002_201005.tar.gz"
0,457080,58,"2010/RW2017.002_201005.tar.gz"
0,457082,58,"2010/RW2017.002_201005.tar.gz"
0,457083,58,"2010/RW2017.002_201005.tar.gz"
0,457085,58,"2010/RW2017.002_201005.tar.gz"
0,422602,59,"2010/RW2017.002_201005.tar.gz"
0,422604,59,"2010/RW2017.002_201005.tar.gz"
0,422606,59,"2010/RW2017.002_201005.tar.gz"
0,422607,59,"2010/RW2017.002_201005.tar.gz"
0,423929,59,"2010/RW2017.002_201005.tar.gz"
0,423930,59,"2010/RW2017.002_201005.tar.gz"
0,423932,59,"2010/RW2017.002_201005.tar.gz"
0,423928,59,"2010/RW2017.002_201005.tar.gz"
0,423931,59,"2010/RW2017.002_201005.tar.gz"
0,423933,59,"2010/RW2017.002_201005.tar.gz"
0,425254,59,"2010/RW2017.002_201005.tar.gz"
0,425256,59,"2010/RW2017.002_201005.tar.gz"
0,425258,59,"2010/RW2017.002_201005.tar.gz"
0,425260,59,"2010/RW2017.002_201005.tar.gz"
0,453102,59,"2010/RW2017.002_201005.tar.gz"
0,453103,59,"2010/RW2017.002_201005.tar.gz"
0,453105,59,"2010/RW2017.002_201005.tar.gz"
0,453107,59,"2010/RW2017.002_201005.tar.gz"
0,454429,59,"2010/RW2017.002_201005.tar.gz"
0,454430,59,"2010/RW2017.002_201005.tar.gz"
0,454431,59,"2010/RW2017.002_201005.tar.gz"
0,454433,59,"2010/RW2017.002_201005.tar.gz"
0,455754,59,"2010/RW2017.002_201005.tar.gz"
0,455756,59,"2010/RW2017.002_201005.tar.gz"
0,457080,59,"2010/RW2017.002_201005.tar.gz"
0,457082,59,"2010/RW2017.002_201005.tar.gz"
0,457083,59,"2010/RW2017.002_201005.tar.gz"
0,457085,59,"2010/RW2017.002_201005.tar.gz"
